market,BBW_THRESHOLD,BB_PERIOD,BB_STD_DEV,ATR_MULTIPLIER_TP,ATR_MULTIPLIER_SL,trading_fee,win_count,loss_count,pnl
PIPPINUSDT,0.05,20,2.1,4,1.0,0.0061,80,212,55.37013649805277
PIPPINUSDT,0.05,18,1.8,3,2.0,0.0061,115,151,55.35719969926736
PIPPINUSDT,0.07,20,2.0,4,4.0,0.0061,50,42,55.16738710191132
PIPPINUSDT,0.08,21,2.0,2,2.0,0.0061,67,57,55.02255305532756
PIPPINUSDT,0.07,21,1.9,4,4.0,0.0061,52,43,54.99083480785342
PIPPINUSDT,0.07,21,2.0,4,4.0,0.0061,50,42,54.98744950793818
PIPPINUSDT,0.08,18,1.8,3,2.0,0.0061,56,70,54.929996954278
PIPPINUSDT,0.06,21,1.7,4,1.0,0.0061,75,209,54.86972830307838
PIPPINUSDT,0.08,21,2.0,3,2.0,0.0061,51,61,54.75494841531724
PIPPINUSDT,0.04,19,1.9,4,1.0,0.0061,105,302,54.51840333893304
PIPPINUSDT,0.07,20,1.9,4,2.0,0.0061,57,93,54.46586197428636
PIPPINUSDT,0.05,18,1.8,4,4.0,0.0061,72,68,54.266833192475794
PIPPINUSDT,0.05,21,1.7,3,1.0,0.0061,128,280,54.197319391912494
PIPPINUSDT,0.08,19,2.2,2,2.0,0.0061,53,43,54.14222056767502
PIPPINUSDT,0.06,18,1.8,4,1.0,0.0061,71,195,53.99128676219468
PIPPINUSDT,0.06,21,1.7,4,3.0,0.0061,70,82,53.96820956887174
PIPPINUSDT,0.07,18,2.0,4,2.0,0.0061,52,85,53.7360470759205
PIPPINUSDT,0.08,20,1.9,1,1.0,0.0061,108,84,53.53067793010827
PIPPINUSDT,0.08,21,2.1,3,3.0,0.0061,45,38,53.44543661026417
PIPPINUSDT,0.04,20,1.7,4,1.0,0.0061,112,324,53.44104881558394
PIPPINUSDT,0.05,20,2.1,4,2.0,0.0061,77,123,53.00082103925768
PIPPINUSDT,0.06,20,1.9,4,1.0,0.0061,69,188,52.80453869415047
PIPPINUSDT,0.08,20,1.8,3,3.0,0.0061,56,51,52.79890978788754
PIPPINUSDT,0.08,21,2.0,2,1.5,0.0061,67,72,52.56773770672964
PIPPINUSDT,0.04,21,1.9,1,1.0,0.0061,341,299,52.06896241357797
PIPPINUSDT,0.05,19,1.7,4,1.0,0.0061,95,264,51.92657015545653
PIPPINUSDT,0.05,19,1.9,3,1.5,0.0061,119,188,51.87295139105575
PIPPINUSDT,0.1,21,2.1,4,3.0,0.0061,23,25,51.85986799536729
PIPPINUSDT,0.08,21,2.2,2,2.0,0.0061,56,46,51.84858585269014
PIPPINUSDT,0.05,18,1.9,4,2.0,0.0061,83,138,51.65569199659457
PIPPINUSDT,0.04,21,2.0,3,2.0,0.0061,128,172,51.56797366130603
