Market Symbol,Session,Trendline Slope
NYANUSDT,tokyo,0.016785009861933074
OGNUSDT,sydney,0.011092014806980648
OGNUSDT,tokyo,0.03099999999999912
OGUSDT,sydney,0.013979778735803267
OGUSDT,tokyo,0.030705128205128367
OLUSDT,sydney,0.0051231452390580155
OLUSDT,tokyo,0.01887362637362596
OMGUSDT,sydney,-0.003852614551901705
OMGUSDT,tokyo,0.026433566433567476
OMNIUSDT,sydney,0.01500646336447484
OMNIUSDT,tokyo,0.029981238273921
OMUSDT,sydney,0.009686138740061972
OMUSDT,tokyo,0.022152508361201056
ONDOUSDT,sydney,-0.010557037958025242
ONDOUSDT,tokyo,0.015192307692307222
ONEUSDT,sydney,0.00786092014806968
ONEUSDT,tokyo,0.03175480769230756
ONGUSDT,sydney,0.012377238044874488
ONGUSDT,tokyo,0.023411371237458435
ONTUSDT,sydney,0.011866852137125712
ONTUSDT,tokyo,0.02216666666666648
OPUSDT,sydney,0.012906761098238293
OPUSDT,tokyo,0.03269013472403356
ORBSUSDT,sydney,-0.0026969857218405832
ORBSUSDT,tokyo,0.007025641025641569
ORCAUSDT,sydney,0.007712800454985492
ORCAUSDT,tokyo,0.02906882591093083
ORDERUSDT,sydney,0.011539725870767651
ORDERUSDT,tokyo,0.03587692307692466
ORDIUSDT,sydney,0.013449673893883471
ORDIUSDT,tokyo,0.03416223776223803
OSMOUSDT,sydney,0.004757957322738244
OSMOUSDT,tokyo,0.026282051282049055
OXTUSDT,sydney,0.00947087471378622
OXTUSDT,tokyo,0.01186028257457003
PAXGUSDT,sydney,0.01320729772607229
PAXGUSDT,tokyo,0.029743589743592216
PEAQUSDT,sydney,0.011096038442967773
PEAQUSDT,tokyo,0.024615384615384896
PENDLEUSDT,sydney,-0.010990587471210372
PENDLEUSDT,tokyo,0.0112820512820519
PENGUUSDT,sydney,0.005235325224748958
PENGUUSDT,tokyo,0.0319838056680152
PEOPLEUSDT,sydney,0.01035038638030729
PEOPLEUSDT,tokyo,0.03578947368421065
PERPUSDT,sydney,0.010751690397081357
PERPUSDT,tokyo,0.02870052277819319
PHAUSDT,sydney,0.0011726706587168727
PHAUSDT,tokyo,0.036041882645655804
PHBUSDT,sydney,0.010316365638646654
PHBUSDT,tokyo,0.04080419580419605
PIPPINUSDT,sydney,0.009781039632969812
PIPPINUSDT,tokyo,0.020925480769231335
PIRATEUSDT,sydney,-0.004323109465889306
PIRATEUSDT,tokyo,-0.016153846153847747
PIXELUSDT,sydney,0.012157919090428376
PIXELUSDT,tokyo,0.037777777777776855
PLUMEUSDT,sydney,0.006360303789103764
PLUMEUSDT,tokyo,0.002652041099695312
PNUTUSDT,sydney,0.008507538393464301
PNUTUSDT,tokyo,0.034863523573200404
POLUSDT,sydney,0.008631109768074257
POLUSDT,tokyo,0.024897435897434497
POLYXUSDT,sydney,-0.005838802998724454
POLYXUSDT,tokyo,-0.03214932126696751
PONKEUSDT,sydney,0.002522780504204294
PONKEUSDT,tokyo,0.031528816011574486
POPCATUSDT,sydney,0.001131520826204766
POPCATUSDT,tokyo,0.005276442307692287
PORTALUSDT,sydney,0.011075856395792845
PORTALUSDT,tokyo,0.03831908831908916
POWRUSDT,sydney,0.0037992464304606797
POWRUSDT,tokyo,-0.005448717948716482
PRCLUSDT,sydney,0.005651771549445121
PRCLUSDT,tokyo,0.01576923076923016
PRIMEUSDT,sydney,0.005599384121707951
PRIMEUSDT,tokyo,0.0007051282051269479
PROMUSDT,sydney,0.008304617799082103
PROMUSDT,tokyo,0.014117647058822427
PROSUSDT,sydney,-0.0028240117321878273
PROSUSDT,tokyo,0.0383104395604393
PUFFERUSDT,sydney,-0.001894051494525225
PUFFERUSDT,tokyo,-0.013525641025641216
PYRUSDT,sydney,0.01106329437079469
PYRUSDT,tokyo,0.038717948717948765
PYTHUSDT,sydney,0.014767452419488167
PYTHUSDT,tokyo,0.030945512820512784
QIUSDT,sydney,0.008823751605348262
QIUSDT,tokyo,0.023365384615386
QNTUSDT,sydney,0.00934550910818458
QNTUSDT,tokyo,0.025941787941788065
QTUMUSDT,sydney,0.007658623025040245
QTUMUSDT,tokyo,0.014080586080586096
QUICKUSDT,sydney,0.009957694341617982
QUICKUSDT,tokyo,0.03397435897436074
RADUSDT,sydney,0.010058170280275067
RADUSDT,tokyo,0.03713286713286722
RAREUSDT,sydney,0.012512975693832525
RAREUSDT,tokyo,0.03496431403647719
RAYDIUMUSDT,sydney,0.007146750752305345
RAYDIUMUSDT,tokyo,0.012777868318122684
RDNTUSDT,sydney,0.011838686685213899
RDNTUSDT,tokyo,0.030071556350628227
RENDERUSDT,sydney,0.007212453728186547
RENDERUSDT,tokyo,0.03058275058275222
RENUSDT,sydney,0.008824695928080637
RENUSDT,tokyo,0.006858974358975063
REQUSDT,sydney,0.012631764498501768
REQUSDT,tokyo,0.03444847605224939
REXUSDT,sydney,-0.01244197661437193
REXUSDT,tokyo,0.014265734265731998
REZUSDT,sydney,0.013485824915523406
REZUSDT,tokyo,0.03393846153846253
RIFSOLUSDT,sydney,0.014313414419178706
RIFSOLUSDT,tokyo,-0.009038461538460529
RIFUSDT,sydney,-0.0006174759697627935
RIFUSDT,tokyo,0.013202146690517598
RLCUSDT,sydney,0.005558386616028014
RLCUSDT,tokyo,0.02572115384615391
RONINUSDT,sydney,0.00628641105541264
RONINUSDT,tokyo,0.037591660675773096
ROSEUSDT,sydney,0.009560117302052754
ROSEUSDT,tokyo,0.03341538461538475
RPLUSDT,sydney,0.010249630503464623
RPLUSDT,tokyo,0.037170329670330356
RSRUSDT,sydney,0.010300132744795742
RSRUSDT,tokyo,0.03666818388711858
RSS3USDT,sydney,0.012213515375863607
RSS3USDT,tokyo,0.03738833746898264
RUNEUSDT,sydney,-0.017930073628116914
RUNEUSDT,tokyo,0.016055226824457782
RVNUSDT,sydney,0.008555399719495347
RVNUSDT,tokyo,0.02965034965034846
SAFEUSDT,sydney,0.007570950114577839
SAFEUSDT,tokyo,0.010645604395602854
SAGAUSDT,sydney,0.011662489224372102
SAGAUSDT,tokyo,0.0352564102564102
SANDUSDT,sydney,0.009578599319477141
SANDUSDT,tokyo,0.035873180873181136
SCAUSDT,sydney,-0.002365105125913852
SCAUSDT,tokyo,-0.026861538461538628
SCRTUSDT,sydney,0.012960735060814299
SCRTUSDT,tokyo,0.03670611439842222
SCRUSDT,sydney,0.011955946933989875
SCRUSDT,tokyo,0.03953977646285297
SCUSDT,sydney,0.011227825585308387
SCUSDT,tokyo,-0.027467343976778136
SDUSDT,sydney,0.0076965070479039005
SDUSDT,tokyo,0.03280128205128173
SEIUSDT,sydney,0.0071784339527508545
SEIUSDT,tokyo,0.018214285714286727
SENDUSDT,sydney,0.005373632184843344
SENDUSDT,tokyo,0.024532967032969165
SFPUSDT,sydney,-0.003380927199012856
SFPUSDT,tokyo,-0.002481857764874727
SHIB1000USDT,sydney,0.008419312798568163
SHIB1000USDT,tokyo,0.03266465560583466
SKLUSDT,sydney,0.0048163715603861314
SKLUSDT,tokyo,0.041380908248378305
SLERFUSDT,sydney,0.0031822565091610493
SLERFUSDT,tokyo,0.014505494505491831
SLFUSDT,sydney,-0.010746651405720942
SLFUSDT,tokyo,-0.024102564102563617
SLPUSDT,sydney,0.002076317181107052
SLPUSDT,tokyo,0.036009615384615265
SNTUSDT,sydney,-0.0021952840038504417
SNTUSDT,tokyo,0.010355029585798219
SNXUSDT,sydney,0.015085933368588014
SNXUSDT,tokyo,0.039884615384614616
SOLAYERUSDT,sydney,-0.005781931405074201
SOLAYERUSDT,tokyo,-0.0020704529115737978
SOLOUSDT,sydney,0.006958399435924481
SOLOUSDT,tokyo,0.041508295625942736
SOLUSDT,sydney,0.004838889548416223
SOLUSDT,tokyo,0.008770545693623094
SOLUSDT-04APR25,sydney,0.001872762736918375
SOLUSDT-04APR25,tokyo,-0.009972154542290808
SOLUSDT-11APR25,sydney,-0.014057743668593236
SOLUSDT-11APR25,tokyo,0
SOLVUSDT,sydney,-0.0065608692615469685
SOLVUSDT,tokyo,0.029298642533936603
SONICUSDT,sydney,0.015497954866769683
SONICUSDT,tokyo,0.0245254745254745
SPECUSDT,sydney,-0.00357380460926962
SPECUSDT,tokyo,0.022961538461539158
SPELLUSDT,sydney,0.00608570307568946
SPELLUSDT,tokyo,0.02634247917687408
SPXUSDT,sydney,0.004228726461729489
SPXUSDT,tokyo,0.03623264540337715
SSVUSDT,sydney,0.015455257988970454
SSVUSDT,tokyo,0.03745098039215671
STEEMUSDT,sydney,-0.010894496317986726
STEEMUSDT,tokyo,-0.03107187894073136
STGUSDT,sydney,0.013725065235672212
STGUSDT,tokyo,0.023561253561254554
STMXUSDT,sydney,-0.009192579755066788
STMXUSDT,tokyo,-0.015430312261995866
STORJUSDT,sydney,0.0069461317478239784
STORJUSDT,tokyo,-0.008202945990179806
STPTUSDT,sydney,-0.016970417922295193
STPTUSDT,tokyo,-0.03127913752913674
STRKUSDT,sydney,0.013409963912343807
STRKUSDT,tokyo,0.03777414075286465
STXUSDT,sydney,0.010227686703096713
STXUSDT,tokyo,0.03362980769230794
SUIUSDT,sydney,0.0005871190299642428
SUIUSDT,tokyo,0.02920365977634588
SUNDOGUSDT,sydney,0.009107284505552971
SUNDOGUSDT,tokyo,0.03365384615384673
SUNUSDT,sydney,-0.00012386067282956916
SUNUSDT,tokyo,-0.03540496540496689
SUPERUSDT,sydney,-0.00042106103389401116
SUPERUSDT,tokyo,0.033343488194974534
SUSDT,sydney,0.012054681279138182
SUSDT,tokyo,0.03382211538461521
SUSHIUSDT,sydney,0.010564684390173405
SUSHIUSDT,tokyo,0.02977301387137427
SWARMSUSDT,sydney,0.0005240641411979599
SWARMSUSDT,tokyo,0.015547415547415618
SWEATUSDT,sydney,0.010697947214076176
SWEATUSDT,tokyo,0.020295857988165363
SWELLUSDT,sydney,0.007803352908978067
SWELLUSDT,tokyo,0.03086538461538506
SXPUSDT,sydney,0.0014584319073730617
SXPUSDT,tokyo,0.0024403183023861243
SYNUSDT,sydney,0.004977197878434425
SYNUSDT,tokyo,0.03812382739211942
SYSUSDT,sydney,0.010122204711216906
SYSUSDT,tokyo,0.03528985507246347
TAIKOUSDT,sydney,0.0013374307946341258
TAIKOUSDT,tokyo,0.0041758241758236975
TAIUSDT,sydney,-0.011825019096303969
TAIUSDT,tokyo,-0.0287858627858635
TAOUSDT,sydney,0.009851619124646367
TAOUSDT,tokyo,0.03218453462547955
THETAUSDT,sydney,0.008862341226169789
THETAUSDT,tokyo,0.02824615384615538
THEUSDT,sydney,0.012326378746414186
THEUSDT,tokyo,0.03701758583562652
TIAUSDT,sydney,0.011662184817219357
TIAUSDT,tokyo,0.03366943866943878
TLMUSDT,sydney,0.013709191767664376
TLMUSDT,tokyo,0.03981370192307618
TNSRUSDT,sydney,0.008750865850842952
TNSRUSDT,tokyo,0.023479020979022068
TOKENUSDT,sydney,-0.006545459962312049
TOKENUSDT,tokyo,0.02408791208791075
TONUSDT,sydney,0.010684470843641347
TONUSDT,tokyo,0.03839141521462032
TRBUSDT,sydney,0.012386827040130215
TRBUSDT,tokyo,0.026552197802197457
TROYUSDT,sydney,0.013150788785256738
TROYUSDT,tokyo,0.03228116710875377
TRUMPUSDT,sydney,-0.004116321255490756
TRUMPUSDT,tokyo,0.020703038812556543
TRUUSDT,sydney,0.008620306716023204
TRUUSDT,tokyo,0.014264507422401672
TRXUSDT,sydney,-0.01354371929368437
TRXUSDT,tokyo,-0.04444658789486205
TSTBSCUSDT,sydney,0.01129354027291613
TSTBSCUSDT,tokyo,0.03733624454148536
TUSDT,sydney,0.013110347258945674
TUSDT,tokyo,0.029319526627220316
TWTUSDT,sydney,0.006857235836612533
TWTUSDT,tokyo,0.029285067873303646
UMAUSDT,sydney,0.012848140313766689
UMAUSDT,tokyo,0.02377926421404613
UNIUSDT,sydney,0.0012205576595250589
UNIUSDT,tokyo,0.03266272189349191
UROUSDT,sydney,0.010903788867372487
UROUSDT,tokyo,0.03691136274892613
USDCUSDT,sydney,-0.00021152829188526135
USDCUSDT,tokyo,0.006153846153833502
USDEUSDT,sydney,-0.0010576414595437394
USDEUSDT,tokyo,-0.01384615384623541
USTCUSDT,sydney,0.012307587862849594
USTCUSDT,tokyo,0.03765734265734302
USUALUSDT,sydney,0.006396251983077644
USUALUSDT,tokyo,0.03309116809116831
UXLINKUSDT,sydney,0.004021210782147902
UXLINKUSDT,tokyo,0.010465116279069531
VANAUSDT,sydney,0.009988209898483971
VANAUSDT,tokyo,0.02180371352785214
VANRYUSDT,sydney,0.010065344491574134
VANRYUSDT,tokyo,0.0353302253302248
VELODROMEUSDT,sydney,0.006840376263961817
VELODROMEUSDT,tokyo,0.032343749999999664
