Trading Pair,Biggest Win,Biggest Loss,Average Win,Average Loss,Risk-Reward Ratio,Win Rate,Longest Win Streak,Longest Loss Streak,Last PnL Value,Total Wins,Total Losses
PHAUSDT,7.611742523574312,-11.73544944951244,3.797042441290695,-2.2624842108784806,1.6782625147321464,0.4166666666666667,4,7,7.581349485180059,75.9408488258139,-63.34955790459746
OXTUSDT,5.877734210526317,-8.35632953060011,2.5928664992272643,-1.5940975246422031,1.6265419518854316,0.4166666666666667,4,6,7.297348678968527,51.85732998454529,-44.634730689981694
USTCUSDT,7.794410169491516,-8.403839344262309,2.351113816665635,-1.1845333449676017,1.984843927487698,0.3829787234042553,3,7,7.296278603137491,42.32004869998143,-34.351467004060446
JOEUSDT,8.423331914893609,-7.801071216008221,2.974702091271154,-1.367682866937206,2.174994045171241,0.3541666666666667,4,5,7.213543732005553,50.56993555160962,-42.398168875053386
REZUSDT,9.834756521739124,-11.504229769959416,3.410540527963805,-1.7474214187736872,1.951756165583268,0.375,3,4,7.057142065422607,61.3897295033485,-52.422642563210616
QIUSDT,5.040535042735045,-9.955361592505854,2.318465979078347,-1.37456106417743,1.6866955128441472,0.4166666666666667,6,5,7.013608918798019,46.36931958156694,-38.48770979696804
LEVERUSDT,9.813750920245406,-11.935595004625348,2.8785416629489813,-1.477575762144115,1.948151652658352,0.375,5,6,6.866299540668328,51.81374993308166,-44.32727286432345
MBOXUSDT,8.409817167381965,-7.346832768361589,3.442816987721155,-1.17412586848696,2.932238425304221,0.2916666666666667,2,6,6.855905667960576,48.19943782809617,-39.92027952855664
COOKUSDT,9.69434691314964,-5.150295909732014,2.219195017201216,-1.1869414972735708,1.8696751459939285,0.3958333333333333,3,4,6.839962701984149,42.164705326823096,-34.421303420933555
AERGOUSDT,7.497799999999994,-9.851721203830367,2.188402980176406,-1.3470360975548128,1.624606039993191,0.3958333333333333,3,4,6.768728943198307,41.57965662335172,-39.06404682908957
CATIUSDT,10.214146153846146,-12.264195430312263,3.185725194776892,-1.6439335317502413,1.937867397464152,0.375,3,8,6.73764110009974,57.34305350598406,-49.31800595250724
AUCTIONUSDT,7.622281327800842,-10.0124014792145,2.776704977183976,-1.382207428800803,2.008891660778464,0.375,3,7,6.69914828006616,49.98068958931156,-41.46622286402409
1000000CHEEMSUSDT,58.34541741515255,-19.275360560023827,5.3829576698588655,-3.252851719703921,1.6548426223218158,0.3958333333333333,5,5,6.533132590598607,102.27619572731844,-94.33269987141372
DOGUSDT,12.074284401207652,-22.02600952380953,3.1928690062973426,-3.09804981341873,1.0306060904727603,0.5106382978723404,4,5,6.44262545567484,76.62885615113622,-71.2551457086308
FLRUSDT,4.631643607778236,-6.28239323671498,2.058335987861231,-1.0188349217212718,2.020284095075749,0.375,3,4,6.1642019618034585,37.05004778150216,-30.565047651638157
SFPUSDT,4.56576917996698,-4.872975347912522,1.3028835465400082,-0.90194450116906,1.4445274014656877,0.4680851063829787,5,6,6.014517575943099,28.66343802388018,-22.548612529226503
PEAQUSDT,6.822524809483488,-7.301761228560046,2.8251079770183662,-1.986954957088909,1.4218278914371751,0.4375,4,6,6.010421046159554,59.32726751738569,-53.64778384140054
1INCHUSDT,6.5356900445765245,-9.795788054457612,2.225735355862861,-1.115100208591283,1.99599582056814,0.375,3,6,5.729022908909892,40.06323640553151,-33.45300625773848
CYBERUSDT,8.287411752360962,-10.98704848484848,2.5715584755803125,-1.435226202903315,1.7917443747740351,0.3958333333333333,4,5,5.662262753187428,48.85961103602594,-41.62155988419613
MOCAUSDT,9.37947479051427,-6.310526701873693,2.721396802318353,-2.103624307032531,1.2936705443175265,0.4375,5,6,5.6365698095713626,57.14933284868542,-56.79785628987834
CELRUSDT,5.959554780652429,-7.924905314009658,2.721592093177785,-1.2480390686278775,2.1806946285503424,0.3541666666666667,4,8,5.611201696969726,46.26706558402234,-38.68921112746421
ALPACAUSDT,9.145309578544063,-10.035339069820589,2.6328532379680363,-1.4916606485015242,1.765048397980411,0.3958333333333333,3,4,5.595698398668046,50.02421152139269,-43.2581588065442
BRETTUSDT,5.765694371091036,-15.198822972672737,2.567614421524328,-2.0870214968122447,1.2302769403411271,0.4791666666666667,3,5,5.550225852799504,59.05513169505955,-52.17553742030612
ORDIUSDT,8.739678322504437,-5.840208415147271,2.395010235917272,-1.48103848535723,1.617115462964887,0.4166666666666667,4,8,5.420878067400114,47.90020471834544,-41.46907759000244
LOOKSUSDT,11.154824793388435,-8.238736430834226,3.012945567070627,-1.773834785073106,1.6985491503632075,0.3958333333333333,3,7,5.177773945784824,57.24596577434191,-51.44120876712008
AEVOUSDT,8.775577777777768,-12.048743463381248,3.2312151326614558,-1.3389027758300982,2.413330669703148,0.3191489361702128,4,6,5.145480636777821,48.46822698992183,-42.84488882656314
AVAXUSDT,8.042751837317168,-9.496279655543589,2.516213299574175,-1.1880737295946908,2.1178932223613565,0.3541666666666667,3,8,5.1115689460796006,42.77562609276097,-36.830285617435415
LQTYUSDT,7.433602697210419,-4.909938382764946,2.728173692096429,-1.2135406271781748,2.2481107191608443,0.3404255319148936,3,7,4.955191640393245,43.65077907354286,-37.61975944252342
ALPHAUSDT,7.746831371078613,-8.966877222898892,2.330500729227001,-1.3424323712653743,1.7360284056844328,0.3958333333333333,3,8,4.952783460939242,44.27951385531301,-38.93053876669586
OPUSDT,8.381446713817487,-14.153671081776476,2.661437928675713,-1.5463738365185604,1.7210831338608008,0.3958333333333333,3,7,4.946466548301005,50.56732064483855,-44.844841259038255
1000LUNCUSDT,7.164514381143226,-11.909714450867048,2.0547421863957984,-1.3937863772355972,1.4742160060935057,0.4375,3,6,4.86423314126234,43.14958591431176,-37.632232185361126
KNCUSDT,7.217850586341683,-8.941053852481481,2.3408059328028803,-1.299616774907032,1.8011509069435716,0.391304347826087,2,7,4.81297756924542,42.13450679045184,-36.3892696973969
BIGTIMEUSDT,9.845095561581262,-11.54694496278816,2.334684989826003,-1.52155935604676,1.534402835188675,0.425531914893617,4,5,4.742896962960868,46.69369979652007,-41.08210261326252
CHZUSDT,8.629378947368423,-10.150104683648316,2.482385434974183,-1.1798819041589317,2.1039270339040668,0.3541666666666667,4,7,4.636731769721347,42.20055239456112,-36.57633902892688
POWRUSDT,7.428417726051927,-6.960555297838686,2.59723129157832,-1.3840925477172528,1.876486724722176,0.375,5,6,4.6006460380531085,46.75016324840976,-41.52277643151759
10000ELONUSDT,2.629378947368417,-1.3594467280659353,1.9151294159363708,-0.7772937759460723,2.463842468834126,0.3333333333333333,2,2,4.4028391328388,3.8302588318727415,-3.109175103784289
ETHUSDT,5.166600124716355,-5.65983491643426,1.2765513623277258,-0.9935575134532002,1.284828854940621,0.4791666666666667,5,6,4.321398232520892,29.36068133353769,-24.838937836330004
TUSDT,5.224164846870842,-7.751459624876596,1.952376398012796,-1.322471301033271,1.476309086244343,0.4375,3,10,4.295770973827828,40.99990435826872,-35.70672512789832
LAIUSDT,9.928412244897965,-9.717839810426536,3.324328097273277,-1.9703799376536355,1.6871508046473251,0.3958333333333333,4,8,4.209416915088144,63.162233848192265,-57.14101819195543
PERPUSDT,6.758686172650882,-8.29713087557604,3.047552901886498,-1.2237584101238317,2.4903223354175905,0.3125,2,7,4.160997311484218,45.71329352829747,-40.38402753408644
DASHUSDT,6.869201151631475,-10.802019249887037,2.3657802049049885,-1.384176575146808,1.709160700580466,0.3958333333333333,4,5,4.1508514961298335,44.94982389319478,-40.14112067925743
10000000AIDOGEUSDT,6.661927951256657,-4.069860088602495,1.3494717879900084,-1.2257721385724032,1.1009156967474167,0.5102040816326531,4,3,4.010018997577959,33.73679469975021,-29.418531325737675
LINAUSDT,7.734189684813749,-9.714254660810148,2.415191469583849,-1.5544675788849365,1.5537097732950689,0.4166666666666667,5,7,3.93552797184549,48.30382939167698,-43.52509220877822
BCHUSDT,5.495235897435901,-4.2666628099173485,1.4103445960112455,-1.1263499774586097,1.252137101465936,0.4791666666666667,6,6,3.867419957800233,32.43792570825865,-28.158749436465243
RLCUSDT,8.709259134447306,-9.098493789135212,2.862969605452558,-1.3800230676820129,2.074580978027715,0.3541666666666667,2,7,3.8341531332550898,48.67048329269348,-42.7807150981424
EOSUSDT,7.570979033356021,-6.79633402635977,2.557122399015918,-1.3070001737881,1.9564820650364323,0.3617021276595745,4,6,3.603051855042103,43.47108078327061,-39.210005213643
ONDOUSDT,8.330499764312336,-9.240464780286707,2.386600873224143,-1.9309401409476228,1.2359786938050297,0.4680851063829787,3,4,3.524035217910406,52.505219210931145,-48.27350352369057
ARKMUSDT,9.69695764139591,-14.281539580544395,3.8368019656264,-1.961539672126157,1.9560154811794368,0.3541666666666667,3,7,3.2353850359381684,65.2256334156488,-60.80772983591088
ADAUSDT,9.810503583061893,-17.625150819672136,3.6061653882932743,-1.5393898800910673,2.342593929537812,0.3125,3,6,3.126977938059813,54.09248082439912,-50.79986604300522
FBUSDT,11.563295207667736,-9.674048013816936,4.202582078364929,-1.9728249558723328,2.13023566325815,0.3333333333333333,2,7,3.0763677973763874,67.24131325383887,-63.13039858791465
MOTHERUSDT,10.380654764877214,-14.199289000238608,3.39153818836341,-3.4796594684230717,0.9746753149670716,0.5208333333333334,6,7,2.986001902160018,84.78845470908524,-80.03216777373063
BNTUSDT,5.127009083790133,-6.892368654874543,1.8296621034933496,-1.0837970275778133,1.688196273782441,0.3958333333333333,3,7,2.961231428662086,34.76357996637365,-31.430113799756583
PYTHUSDT,9.279921627800643,-8.303464431006049,3.152948432814207,-1.3087930911006778,2.4090503336647497,0.3125,3,9,2.863464393011475,47.29422649221311,-43.19017200632236
STORJUSDT,6.995159486986045,-9.456996411318144,1.981359410945576,-1.2861472155290838,1.540538584558924,0.4166666666666667,3,7,2.723789130752553,39.62718821891152,-36.01212203481435
PORTALUSDT,9.228569230769237,-13.928374496644295,3.6084900084241434,-1.838982708717293,1.9622207383021544,0.3541666666666667,3,8,2.718104023287564,61.34433014321042,-57.00846397023608
CTCUSDT,8.961385434173668,-4.737546732610759,1.8019002583994093,-1.0178899660426324,1.7702308879267803,0.3958333333333333,3,5,2.6834171114339576,34.23610490958878,-29.51880901523634
SPECUSDT,11.086418983355824,-11.654954590984966,3.468713675260173,-1.975783320301717,1.755614413593933,0.375,3,6,2.5980712884578043,62.43684615468311,-59.27349960905151
STRKUSDT,6.230714160743572,-16.727112631053423,2.7571847381911367,-1.3998158163610044,1.9696768003084733,0.3541666666666667,4,6,2.419615759299565,46.87214054924932,-43.394290307191135
PIXELUSDT,8.904152324819911,-10.561206211180124,3.453097333989004,-1.6157529418557617,2.137144389180547,0.3333333333333333,3,7,2.367561048985733,55.24955734382406,-51.70409413938437
SNXUSDT,9.21590699588478,-6.293906387035278,2.5784593200353068,-1.1971457970517736,2.153839011409731,0.3333333333333333,3,6,2.3319261876493487,41.25534912056491,-38.30866550565676
FUSDT,12.112724181963287,-17.430040701498005,3.5488132751563324,-1.839200958878557,1.9295407921710757,0.3541666666666667,3,6,2.251547273479231,60.32982567765765,-57.01522972523527
AXLUSDT,9.362901225726477,-11.150944002257967,3.002196139950659,-1.3905553124567824,2.1589908096834267,0.3333333333333333,3,6,2.176062230324715,48.03513823921055,-44.49776999861704
CLOUDUSDT,7.533121821036115,-4.621034080717491,2.35913798112646,-1.9174145622517724,1.230374498854299,0.4791666666666667,6,4,2.109749199192992,54.26017356590857,-47.93536405629431
GOATUSDT,18.36254783494651,-14.140776779026204,3.674598751915341,-2.753931959051937,1.33430992724321,0.4375,5,6,2.077475731958016,77.16657379022216,-74.3561628944023
PAXGUSDT,0.6521075245365323,-1.0793992818671454,0.3048980547205063,-0.1518186360993645,2.0083045306832554,0.4166666666666667,4,7,2.073584994645836,6.097961094410127,-4.250921810782208
ENJUSDT,8.750127746741146,-12.757302040816324,2.837565415716436,-1.3552029258281495,2.09383064457482,0.3404255319148936,3,7,2.063052639532056,45.40104665146298,-42.01129070067264
HFTUSDT,7.238504500978477,-10.540316591928242,2.4312096343079186,-1.6329100580012612,1.4888815353883018,0.4166666666666667,3,4,2.062246762320309,48.62419268615837,-45.72148162403531
MDTUSDT,6.641617558660695,-9.640014610190311,2.2724575012982324,-1.2671117126166147,1.7934152755999355,0.375,5,7,2.0327165666804534,40.90423502336819,-38.01335137849844
FIREUSDT,10.072031177094372,-8.432693273542593,3.4379605580375987,-1.809043832594367,1.9004296612908416,0.3541666666666667,3,6,2.017873131072806,58.44532948663917,-56.08035881042537
QUICKUSDT,6.390074085996776,-9.307821162021728,2.0176289521640016,-1.4676929999626007,1.374694130322495,0.4375,4,3,1.893238172924416,42.370207995444034,-39.62771099899022
IOUSDT,10.703682352941174,-13.595146362968409,3.743963957499674,-1.8065373908534803,2.072453067650527,0.3333333333333333,2,5,1.839956232921092,59.90342331999479,-57.80919650731137
KDAUSDT,9.53440174613836,-14.76715254910616,3.3188926802931835,-1.903943904081432,1.743167260956883,0.375,4,5,1.7155476790117126,59.7400682452773,-57.11831712244295
BLURUSDT,7.324115789473684,-9.039362162162153,2.2149102658653352,-1.3557574813001136,1.6337068365216254,0.3958333333333333,4,6,1.6954885540750946,42.08329505144137,-39.31696695770329
MASKUSDT,6.877406879606885,-4.00048030954428,1.5179240115866457,-0.8413754091215349,1.8040983788336329,0.375,2,6,1.6941506839510376,27.322632208559614,-25.241262273646047
APEUSDT,8.070870123747778,-10.788490322580651,3.242882317894457,-1.5595314736564756,2.0793952367573567,0.3333333333333333,2,6,1.6709358990060963,51.88611708631131,-49.90500715700722
STEEMUSDT,15.191329751588668,-8.191281225033293,2.794213805297874,-1.8095613432307156,1.5441387581308526,0.4166666666666667,4,6,1.3766391972518324,55.88427610595748,-50.66771761046003
RONINUSDT,2.0445151003827826,-0.194677343812652,1.0885109574814085,-0.194677343812652,5.591359200631679,0.6666666666666666,1,1,1.2736890291282463,2.177021914962817,-0.194677343812652
ONEUSDT,8.799496712619296,-10.222325786163514,3.5888338043579155,-1.421372640252834,2.5249070530297626,0.2916666666666667,3,12,1.099384663652443,50.24367326101082,-48.32666976859635
CROUSDT,7.302563591287404,-13.6008355884025,2.598137861616317,-1.2475042193633763,2.082668596457488,0.3333333333333333,4,7,0.8441968282307442,41.57020578586107,-39.92013501962804
CHESSUSDT,8.771300447627578,-4.2386532019704415,3.177645204375677,-1.1308750960094367,2.8098993563380765,0.2708333333333333,3,12,0.6160357640310206,41.3093876568838,-39.58062836033029
AKTUSDT,9.169228571428576,-8.25908073394495,2.6723598108394206,-1.446690017593597,1.847223509072513,0.3541666666666667,2,6,0.5805262388686541,45.43011678427016,-44.84739054540151
SYSUSDT,8.236436363636363,-8.820835607321131,2.352399634957372,-1.4840464949050494,1.5851252929295052,0.3958333333333333,4,6,0.4932540142692061,44.695593064190064,-43.03734835224643
FLUXUSDT,8.583075790445418,-10.921899916643511,2.411680712679794,-1.6762715213757062,1.4387172256559857,0.4166666666666667,4,5,0.3842049482553098,48.233614253595874,-46.93560259851977
GALAUSDT,10.722559111855883,-12.52840545073375,3.809078567920824,-1.6799487412462808,2.267377851716496,0.3125,3,6,0.2793230526688806,57.136178518812365,-55.438308461127264
PONKEUSDT,13.935901889289113,-12.869203193571648,3.5614738070322822,-2.4015444298387094,1.4829930951023358,0.4042553191489361,7,6,0.1428518253926434,67.66800233361336,-67.24324403548387
THETAUSDT,9.927162658532662,-8.637955333385808,3.104411526868476,-1.3496070779670764,2.3002335846850146,0.3125,4,6,0.1168716818844175,46.566172903027145,-44.53703357291352
UXLINKUSDT,8.883194141930419,-10.72272825791416,2.251345939356924,-2.399625662976029,0.9382071437612448,0.5,4,7,0.0500477562516443,54.03230254456618,-57.59101591142471
FXSUSDT,8.283591904373814,-9.391871361502355,2.56185941842127,-1.525002528124879,1.6799050304338157,0.375,3,5,0.0153643891783252,46.11346953158287,-45.75007584374636
RIFUSDT,6.544381444896381,-5.348051695727152,2.3620112303997627,-1.1584518952347944,2.0389376892693774,0.3333333333333333,4,8,-0.0728739880585909,37.7921796863962,-37.07046064751342
ALUUSDT,9.39875900587561,-17.088119634106494,3.0558969402731835,-2.6359743334598646,1.159304512749996,0.4545454545454545,4,6,-0.1938446935580136,45.83845410409775,-47.44753800227756
BLASTUSDT,7.982633277573321,-8.936154508084416,2.438835397611689,-1.3065697243825982,1.86659414503434,0.3541666666666667,4,5,-0.2119071238572092,41.46020175939872,-40.50366145586055
MANTAUSDT,9.83679821109123,-13.24233157894737,2.8333120416368223,-1.3962534184178796,2.029224784170842,0.3333333333333333,2,5,-0.3442804868483768,45.33299266618916,-44.68010938937215
USDCUSDT,0.0878000000000012,-0.0322090027008069,0.0277952036374688,-0.0112678175075867,2.4667779380305035,0.1041666666666666,2,17,-0.3577301446288943,0.138976018187344,-0.4845161528262294
PENGUUSDT,12.43482770780855,-13.17013893129772,3.953908279052937,-2.6175171334244416,1.5105567900830217,0.3958333333333333,3,4,-0.5247577194414366,75.1242573020058,-75.9079968693088
MANAUSDT,7.96335435952637,-12.445717553006602,2.8319403174999564,-1.606561981854293,1.7627333084474786,0.3617021276595745,4,4,-0.5436721077373403,48.14298539749926,-48.1968594556288
AVAILUSDT,3.5728000000000013,-3.853318760757315,1.558548989319413,-0.9229935289100594,1.6885806243515769,0.375,3,8,-0.7276592497816716,28.05388180774944,-27.689805867301786
MAGICUSDT,8.958373476702507,-10.58811826686361,2.637138273588173,-1.564351091387944,1.6857713643095404,0.375,3,6,-0.7994511255543477,47.46848892458712,-46.93053274163832
ATHUSDT,6.937487267311994,-20.211259233449464,2.735786178310225,-1.867244404786068,1.4651462718527553,0.3958333333333333,2,4,-1.173156152674458,51.97993738789428,-54.150087738795975
USDEUSDT,0.0378600901351984,-0.1024204850671477,0.0253245397635433,-0.0306366783851514,0.8266085325952715,0.0833333333333333,1,24,-1.2288776175550522,0.1012981590541732,-1.3480138489466642
FLMUSDT,6.515389310062729,-9.278082704967083,2.4298355286193534,-1.336256803436989,1.8183896406510844,0.3541666666666667,3,5,-1.27775520327944,41.30720398652901,-41.42396090654666
FDUSDUSDT,0.0779201802703968,-0.2125786816269275,0.0311830742778099,-0.0315784728688417,0.9874788564768792,0.0625,1,30,-1.3597120862944736,0.0935492228334298,-1.4210312790978767
SCRTUSDT,8.651855229397697,-6.865879694947581,1.7162390665448592,-1.2334893510780924,1.3913691796729617,0.375,4,7,-1.5511636640493354,30.892303197807465,-37.004680532342775
ACXUSDT,10.962712280701751,-7.238345428873991,2.402424346450578,-1.6722724374080025,1.4366225817692122,0.3958333333333333,3,7,-1.8932981604803176,45.64606258256098,-48.49590068483207
SUNUSDT,6.7908170532611285,-5.905082243215613,1.660798916378449,-1.035998735230652,1.6030897142057736,0.375,2,5,-1.9444943367209908,29.89438049481208,-31.079962056919555
HOOKUSDT,8.84865574572126,-7.907566416618574,2.599273776308606,-1.4387025479887017,1.8066790664563548,0.3541666666666667,3,8,-2.2122902505406405,44.1876541972463,-44.59977898764974
CELOUSDT,6.179885168869313,-6.721987516600263,2.164773665251379,-1.0350186568797812,2.0915310568192207,0.3125,4,7,-2.255791979050267,32.471604978770685,-34.15561567703278
LRCUSDT,4.298034558248613,-5.037535689045946,2.0798614923769336,-1.180656826984138,1.7616139125623134,0.3541666666666667,3,5,-2.530924496553079,35.35764537040787,-36.60036163650828
TAIKOUSDT,8.433744458999216,-11.933293151850272,2.689460763903298,-1.5137330568963412,1.77670742648482,0.3541666666666667,3,6,-2.5619868823256065,45.72083298635607,-46.925724763786576
AGIUSDT,9.34144708585434,-9.444775684766949,2.165082243794033,-1.751859762069391,1.2358764615019877,0.4375,6,7,-2.64796755017012,45.46672711967469,-47.30021357587356
KAVAUSDT,5.3579655068647885,-8.11221410437235,1.847465527013361,-1.5122524617680326,1.2216647509063518,0.4375,4,6,-2.7448320745041306,38.79677606728058,-40.83081646773688
MEMEFIUSDT,12.14660332986474,-12.869212089810018,4.653084662934905,-2.376460512300492,1.9579894716746484,0.3333333333333333,3,8,-2.779522789607115,74.44935460695848,-76.04673639361575
1000000BABYDOGEUSDT,9.925554364840457,-13.226226969046888,1.4695863513058558,-1.5631825421628855,0.9401245930449516,0.5060240963855421,5,7,-2.795130226668885,61.72262675484595,-64.0904842286783
FTNUSDT,2.088772926581884,-0.7280229400940499,0.3340908830532701,-0.1937428847875687,1.724403367997681,0.25,2,11,-2.982305375839258,4.009090596639242,-6.974743852352473
MTLUSDT,5.358875252486898,-7.009917201891961,2.2862059575499174,-1.1501759534443168,1.9877010562633008,0.3191489361702128,3,6,-3.355377884583379,34.29308936324876,-36.80563051021814
BUZZUSDT,25.235593278376665,-14.510294645080938,9.678065540797093,-4.890676208997274,1.9788808596636516,0.36,3,6,-3.48794372991821,87.10258986717383,-78.25081934395638
ENAUSDT,12.542077513130575,-5.533862464778289,3.6828299527176034,-1.95146591239522,1.887212033438655,0.3333333333333333,3,12,-3.5554888809830194,58.92527924348165,-62.44690919664704
ETHFIUSDT,8.783476972028303,-12.090470464180871,2.674482948207569,-1.69763122008553,1.575420454433457,0.375,3,6,-3.752953761500814,48.14069306773624,-50.9289366025659
BATUSDT,7.473939978791091,-9.83098883956879,2.593160956840782,-1.275406213175719,2.033203954984583,0.3125,3,7,-3.836691325687645,38.897414352611726,-42.088405034798726
TRXUSDT,2.8960626326879573,-5.825327934556374,1.0464147723967925,-1.0415640383538745,1.0046571635197623,0.4583333333333333,3,5,-4.018270334445628,23.021124992729437,-27.08066499720074
MAVUSDT,6.294969811320752,-8.919397452229306,2.1417236959598465,-1.5010836770958056,1.4267850144793444,0.3958333333333333,4,7,-4.028995224422446,40.69275022323709,-43.53142663577836
MAVIAUSDT,10.361500564971749,-13.60556262896447,3.130926757958413,-2.003601877915271,1.5626491432599938,0.375,3,6,-4.121559974795495,56.35668164325143,-60.10805633745813
GLMRUSDT,10.64634148966299,-14.882873841834344,2.3906267120019016,-1.4227820175051815,1.68024805106394,0.3541666666666667,4,9,-4.147244873480421,40.64065410403233,-44.106242542660624
SUNDOGUSDT,6.398227883758249,-12.018918913270644,2.727784132343946,-1.6285605906994185,1.6749663156053922,0.3541666666666667,2,8,-4.167807717043544,46.37233024984708,-50.48537831168197
IOTAUSDT,9.41446666666666,-10.716485714285714,3.718791932951903,-1.9545680409801711,1.902615746795396,0.3333333333333333,4,5,-4.179648372108105,59.500670927230445,-62.54617731136548
MONUSDT,9.23935513065647,-10.977187238386929,2.4209284935341118,-1.7775579527509748,1.3619406837270462,0.4042553191489361,2,6,-4.300593596443383,45.99764137714811,-49.771622677027295
ARUSDT,9.802065777231642,-6.955269327089483,3.4233334429152675,-1.6482624969487378,2.076934620093911,0.3125,3,7,-4.374273241029311,51.350001643729016,-54.39266239930835
CTKUSDT,6.266885683491994,-10.287050012603984,2.2051465670922648,-1.705530832293473,1.2929385534044815,0.4166666666666667,3,5,-4.499960489861374,44.1029313418453,-47.754863304217245
COMBOUSDT,6.461076836158197,-8.606318993135018,2.358750377045066,-1.3385088841031545,1.7622224290468622,0.3404255319148936,3,8,-4.627928988978795,37.740006032721055,-41.49377540719779
SEIUSDT,6.492502901888533,-9.058444041944718,2.2313677112869708,-1.496454606888393,1.4911028380117033,0.375,4,5,-5.210896252766817,40.16461880316548,-44.893638206651794
ILVUSDT,8.171459956342463,-12.260264516129018,2.299092450603817,-1.3033522331074974,1.763983973175265,0.3333333333333333,3,8,-5.235437876563159,36.78547920966107,-41.70727145943992
COSUSDT,4.8641101604278045,-9.507903422053236,2.352151470023104,-1.1600333443648925,2.027658499170888,0.2916666666666667,2,11,-5.912812861238334,32.930120580323454,-39.44113370840635
ETCUSDT,5.898797150997151,-6.8418864017302,1.8780065835703463,-1.0995962068488687,1.7079056583436036,0.3333333333333333,3,5,-5.926096383480615,30.048105337125545,-35.1870786191638
SLPUSDT,7.435816528925631,-12.12341212121212,2.070903338420635,-1.326360150127863,1.5613431527032813,0.3541666666666667,5,5,-5.968998277497046,35.205356753150795,-41.11716465396376
AUDIOUSDT,6.131133333333336,-12.123412121212114,2.1333506657749064,-1.3656629100974167,1.5621356119444794,0.3541666666666667,5,7,-6.135138959196564,36.26696131817341,-42.33555021301992
LPTUSDT,9.198120941428186,-12.305900669124672,2.826061226449704,-1.743035551976735,1.6213445693891526,0.3541666666666667,3,5,-6.173525649402552,48.04304084964496,-54.03410211127879
OMUSDT,4.974755935251806,-7.23462091460416,1.592926085291548,-1.49541062595444,1.065209821064946,0.4375,4,7,-6.18490726581981,33.451447791122504,-40.37608690076988
ARPAUSDT,7.314873170731699,-9.300980487804868,2.099472309317328,-1.4396177715137404,1.4583539817723692,0.375,7,7,-6.4498302605568485,37.79050156771191,-43.18853314541221
RVNUSDT,7.035518491260351,-8.083770996978851,2.000964369517032,-1.1566543718102305,1.7299587658026208,0.3333333333333333,2,7,-6.545073893930022,32.01542991227251,-37.012939897927374
ORBSUSDT,5.831682663150948,-13.784251282051278,1.440653125866753,-1.5773924583963992,0.9133130554784968,0.4791666666666667,4,6,-6.559816452635799,33.13502189493532,-39.43481145990998
TWTUSDT,4.138255221319914,-15.46820956660386,1.6706490920991894,-1.3156198964579098,1.269856967500368,0.3958333333333333,3,4,-6.620205574507277,31.7423327498846,-38.15297699727938
QNTUSDT,5.600875444497836,-8.266872328558748,1.868903219295544,-1.4510665285672883,1.2879514360659996,0.3958333333333333,4,6,-6.630216404078464,35.509161166615336,-42.08092932845136
TSTBSCUSDT,14.574282594398444,-3.300329683167156,5.68691709344503,-2.128824620064618,2.67138825802964,0.4285714285714285,1,2,-6.643390940563456,17.06075128033509,-8.515298480258473
RAREUSDT,7.679364245810043,-10.61579867330016,2.430896118870033,-1.182986385031231,2.054880892653602,0.2916666666666667,2,8,-6.731245432281922,34.03254566418047,-40.221537091061855
1000XECUSDT,6.317406319606313,-10.01537523056654,2.0898438579365144,-1.0673362999831946,1.957999421521988,0.2978723404255319,2,7,-6.833190403576317,29.2578140111112,-35.22209789944542
ETHBTCUSDT,4.600486908849936,-7.170107948142023,0.7322473060501018,-0.8207193401286408,0.8922018408087328,0.4375,4,5,-6.859119619238944,15.377193427052138,-22.1594221834733
GLMUSDT,6.799291356908821,-7.728450216300393,1.8380057756965693,-1.4148224426245084,1.2991070259580078,0.3958333333333333,4,7,-7.0315091727286685,34.922109738234816,-41.02985083611075
SCRUSDT,7.901202854006593,-21.787112825824263,2.7966995172884337,-2.25464320649612,1.2404177784008268,0.3958333333333333,4,6,-7.053483728534675,53.13729082848024,-65.38465298838747
KASUSDT,10.210972128539613,-27.850301265822782,2.695509590908176,-2.023916661996326,1.3318283511977278,0.3958333333333333,4,7,-7.533306661058375,51.21468222725534,-58.69358319789345
HMSTRUSDT,5.109512931618148,-6.501280318822806,2.920213025616542,-1.0319973785614165,2.829670972311248,0.2291666666666666,2,9,-7.550106078256942,32.122343281781966,-38.18390300677241
ICPUSDT,7.038806111061906,-11.566936499674696,2.170107610954876,-1.4744313952275676,1.4718267787698156,0.3617021276595745,3,6,-7.724226664659882,36.891829386232885,-44.23294185682703
COREUSDT,15.757334583064,-15.348966635426429,2.7698570013991883,-1.6685651675039006,1.6600232675016051,0.3404255319148936,2,7,-7.783678765232461,44.31771202238701,-51.72552019262092
DGBUSDT,7.437031204070102,-8.79549004329005,2.1640567027046984,-1.6750470851188417,1.291937833825825,0.3958333333333333,2,5,-7.875929082244093,41.11707735138927,-48.57636546844641
MINAUSDT,6.817096811120207,-7.864042105263168,2.3022644465936954,-1.1842761730282316,1.944026654447275,0.2978723404255319,4,8,-7.927066791531428,32.231702252311734,-39.08111370993164
MNTUSDT,9.154426506024103,-11.716550078846582,3.0152217121032328,-1.55443035254798,1.9397599301639752,0.2978723404255319,3,7,-8.002091374017839,42.21310396944526,-51.29620163408334
