Trading Pair,Biggest Win,Biggest Loss,Average Win,Average Loss,Risk-Reward Ratio,Win Rate,Longest Win Streak,Longest Loss Streak,Last PnL Value,Total Wins,Total Losses
AVAILUSDT,3.3852448719151758,-3.8533187607573143,0.7552579239509374,-0.833512291604898,0.9061149206290832,0.5053763440860215,5,7,-3.93617817836058,35.49712242569406,-38.34156541382531
MOTHERUSDT,10.380654764877224,-14.199289000238608,2.270164514275495,-2.579532211071353,0.8800682947597817,0.5268817204301075,5,5,-4.031641120834891,111.23806119949926,-113.49941728713954
PENDLEUSDT,8.89312478278858,-12.397176563190945,1.270757435543015,-1.7757802253159969,0.7156051280596313,0.5698924731182796,8,7,-4.0738664552106805,67.35014408377978,-71.03120901263986
ACHUSDT,18.852122403588176,-17.69330537603139,2.0848103623955745,-2.2982566368741915,0.9071268756265094,0.5157894736842106,7,4,-4.262308115079726,102.15570775738315,-105.7198052962128
GOATUSDT,18.36254783494651,-14.140776779026204,2.396106044768976,-2.523075988984908,0.9496765278690578,0.5052631578947369,4,4,-4.304416497241689,115.01309014891086,-118.58457148229068
VELODROMEUSDT,8.174791150442463,-9.295352414010717,1.7639817561616518,-1.447642284444637,1.2185204695360037,0.4408602150537634,6,9,-4.342965355654265,72.32325200262773,-75.27739879112113
IOSTUSDT,6.000850048523502,-7.814055315637477,1.1601594704935638,-1.2520976471200524,0.9265726783865816,0.5052631578947369,4,5,-4.466526790750392,55.68765458369106,-58.84858941464246
DUSKUSDT,7.471509560889459,-8.242905251054053,1.3588543461744758,-1.328567472394854,1.022796639545169,0.4842105263157895,5,6,-4.594532325400015,62.50729992402589,-65.09980614734785
MDTUSDT,6.641617558660695,-9.640014610190311,1.1460871576818854,-1.304714268730241,0.8784200381262536,0.5157894736842106,8,6,-4.716752713367982,56.15827072641239,-60.01685636159109
ATHUSDT,6.937487267311995,-20.211259233449464,1.384742653143382,-1.5376204459322962,0.9005750780738215,0.5052631578947369,4,4,-4.803519409708326,66.46764735088233,-72.26816095881792
ADAUSDT,9.810503583061893,-17.625150819672132,1.6623948140871474,-1.5227080194891345,1.091735771277331,0.4615384615384615,5,6,-4.957747606641492,69.8205821916602,-74.61269295496759
HYPEUSDT,10.11607678494346,-9.642500408450072,1.9141453517654583,-2.6532138769943976,0.7214440450363664,0.5684210526315789,7,5,-4.971165007840138,103.36384899533476,-108.78176895677028
FUELUSDT,9.739735483870964,-10.3168853146853,2.0223579805639385,-2.240474133910748,0.902647323597489,0.5108695652173914,4,5,-5.131195741678006,95.05082508650511,-100.82133602598364
DEGENUSDT,10.486286623186473,-11.193632396251658,1.7945718413302234,-1.8511176147512376,0.9694531709004276,0.4947368421052631,7,5,-5.218895598596962,84.3448765425205,-88.85364550805942
ALPACAUSDT,9.145309578544063,-10.035339069820589,1.4449704422479726,-1.5614109128311504,0.9254261196547884,0.5051546391752577,4,5,-5.314526461925014,70.80355167015065,-74.94772381589522
ALTUSDT,9.28338242569688,-9.500041399681882,1.5209918499892685,-1.6473572390446436,0.9232920546555776,0.5053763440860215,6,7,-5.331039607005589,71.48661694949561,-75.77843299605361
BNTUSDT,5.127009083790133,-6.892368654874543,0.9723477175170656,-1.021358529079804,0.952014096747305,0.4842105263157895,7,7,-5.690807657080364,44.72799500578502,-50.0465679249104
STGUSDT,8.978382524271844,-6.3965894389439,1.373144879387863,-1.454688402735005,0.9439443366745552,0.4948453608247423,4,4,-5.7219494456441495,65.9109542106174,-71.27973173401526
KDAUSDT,9.53440174613836,-14.76715254910616,1.6116054736553618,-1.6770455251690477,0.9609789653700131,0.4948453608247423,5,6,-5.724371441648607,77.35706273545736,-82.17523073328334
EOSUSDT,7.570979033356021,-6.79633402635977,1.2070184456482749,-1.2917977890176915,0.9343710415901204,0.4945054945054945,5,4,-5.764891955226958,54.315830054172366,-59.42269829481381
KSMUSDT,8.41835185537583,-11.251459917110708,1.5977484552396293,-1.1920363061347483,1.3403521746920843,0.4086021505376344,6,7,-5.862866384550761,60.71444129910592,-65.56199683741117
ORDIUSDT,8.73967832250444,-5.84020841514727,1.320826715518713,-1.5778998239632367,0.8370789421860578,0.5263157894736842,6,3,-5.974405363352903,66.04133577593565,-71.00549207834565
BNXUSDT,12.86908712871288,-11.889372599059763,2.037307393529106,-1.948986501108997,1.04531631818376,0.4742268041237113,4,5,-6.009534035510582,93.71614010233888,-99.39831155655884
SYSUSDT,8.236436363636363,-8.820835607321131,1.182020308143476,-1.2634289598582409,0.9355653113065424,0.4948453608247423,6,5,-6.336034939841413,56.73697479088685,-61.9080190330538
OPUSDT,8.381446713817487,-14.153671081776478,1.290243110929073,-1.4673189636208692,0.8793201361925902,0.5106382978723404,5,5,-6.341015839463781,61.931669324595504,-67.49667232655999
1000MUMUUSDT,13.550854662379423,-13.180696868475984,2.575093181390343,-3.220558552321441,0.7995796814605857,0.5483870967741935,5,3,-6.3461186329484045,131.3297522509075,-135.26345919750054
BCHUSDT,4.029296062992129,-4.2666628099173485,0.819726804863023,-0.9654854300990208,0.8490307355326442,0.5052631578947369,6,8,-6.442684895222034,39.3468866334251,-45.37781521465398
AKTUSDT,9.169228571428578,-8.25908073394495,1.300105017639803,-1.2994486048566027,1.0005051471683812,0.4742268041237113,4,4,-6.469248036255806,59.80483081143094,-66.27187884768674
BADGERUSDT,4.132166925064582,-7.615573055279708,1.1618957984505616,-1.1783676952651396,0.9860214287265642,0.4742268041237113,6,10,-6.4807220307979865,53.44720672872583,-60.09675245852212
STRKUSDT,6.230714160743571,-16.72711263105342,1.2776025572036391,-1.3633300784064444,0.9371190274749828,0.4948453608247423,6,6,-6.536485578899737,61.32492274577468,-66.80317384191578
MAJORUSDT,14.225716385704658,-9.879540219496434,1.9725761209061112,-1.8399321814324383,1.0720917546919615,0.4615384615384615,4,5,-6.981612170450925,82.84819707805667,-90.15667689018947
MTLUSDT,5.3588752524869,-7.009917201891962,1.1226742943457992,-0.9632781706221696,1.1654725795568248,0.4301075268817204,4,6,-6.98960800675704,44.90697177383197,-51.053743042974986
AXLUSDT,9.362901225726477,-11.150944002257967,1.3676115068985988,-1.400954957871937,0.976199483940592,0.4838709677419355,5,6,-7.064626177684842,61.54251781043694,-67.24583797785297
TRBUSDT,11.528780828007786,-8.177041508174852,1.504640663475704,-1.1618030000256103,1.295091046797552,0.4105263157894737,5,7,-7.0819276729554925,58.68098587555246,-65.06096800143418
FTNUSDT,2.088772926581884,-2.518159444235823,0.20627844692396,-0.3071099982714747,0.671676103301648,0.4526315789473684,5,5,-7.116398812512435,8.86997321773028,-15.969719910116686
ARKUSDT,8.022766562639317,-8.972397698436131,1.3905931259248825,-1.3389532772222066,1.0385673268673032,0.4631578947368421,5,6,-7.278124002237172,61.18609754069482,-68.28661713833253
DOGEUSDT,7.479060672011109,-8.133384867326386,1.0483673775651683,-1.2716422606520073,0.8244200511452336,0.5154639175257731,4,5,-7.351017372385922,52.41836887825841,-59.76718625064434
FIOUSDT,7.146069765092193,-6.7562322580645215,1.2645225349223563,-1.3133474546283213,0.96282406492364,0.4842105263157895,9,6,-7.374991423741745,58.1680366064284,-64.35402527678774
LDOUSDT,11.314388462600055,-4.604822424404606,1.3516230521043884,-2.0262928272071896,0.6670423119284842,0.5789473684210527,7,4,-7.424639761049747,74.33926786574136,-81.05171308828758
BLUEUSDT,9.744770776906622,-14.315127526192752,1.6844560756484055,-2.462207963464541,0.6841242091014235,0.5773195876288659,7,5,-7.655944455282853,94.3295402363107,-100.95052650204616
ORBSUSDT,5.831682663150947,-13.78425128205128,0.8608601519484153,-1.264880693723088,0.6805860475382334,0.5578947368421052,7,5,-7.759427970764823,45.62558805326601,-53.1249891363697
RIFUSDT,6.5443814448963735,-5.348051695727152,1.0552329840672003,-1.2230245742844876,0.8628060353444237,0.5051546391752577,4,7,-7.793356373303947,51.70641621929282,-58.705179565655406
MASKUSDT,6.877406879606884,-4.5752618077885,0.7840812353823413,-0.9969669700166578,0.7864666121980355,0.5157894736842106,5,5,-7.82771933799405,38.41998053373472,-45.86048062076626
1000000BABYDOGEUSDT,9.925554364840457,-13.226226969046888,1.3979244706343374,-1.589671542752436,0.8793794397387915,0.5053763440860215,5,7,-7.849713599634743,65.70245011981386,-73.12489096661206
HIFIUSDT,4.753536491487776,-9.8280029395754,0.9954443765160612,-1.487110950793009,0.6693813773513239,0.5684210526315789,7,4,-7.8519579314196015,53.7539963318673,-60.97154898251336
CROUSDT,7.302563591287404,-13.600835588402498,1.1309560286162392,-1.2562572829177328,0.9002582862560814,0.4947368421052631,6,5,-7.951290173090216,53.15493334496324,-60.30034958005117
UXLINKUSDT,8.883194141930414,-10.722728257914165,1.3189740123407705,-2.197468005063253,0.600224444361275,0.5894736842105263,4,4,-8.229946383273552,73.86254469108314,-85.70125219746687
USTCUSDT,7.794410169491516,-8.403839344262309,1.2346112731607028,-1.314980134641018,0.9388820717795442,0.4842105263157895,5,5,-8.31421112480104,56.792118565392336,-64.43402659740988
GEMSUSDT,14.513578019586497,-8.415332694938439,1.9968055739323525,-1.8290481334822943,1.091718439432574,0.4583333333333333,4,5,-8.41845962347597,87.85944525302351,-95.11050294107932
ACXUSDT,10.962712280701757,-7.238345428873991,1.1877478048001284,-1.65795054917116,0.7163951936889223,0.5473684210526316,6,4,-8.572447822962431,61.76288584960668,-71.29187361435989
CELOUSDT,6.179885168869313,-6.721987516600263,0.9765914759395566,-1.044917659534862,0.9346109399416982,0.4736842105263157,5,5,-8.871047840251245,43.94661641728005,-52.2458829767431
SCAUSDT,10.164599046862593,-10.129791706539088,1.520529971740766,-2.117290638519062,0.7181489135588393,0.5684210526315789,6,4,-8.9775906420832,82.10861847400136,-86.80891617928157
COOKUSDT,9.694346913149635,-5.3457114503816925,1.2611787177799128,-1.2466185679924735,1.0116797151600962,0.4631578947368421,6,4,-8.989122589205369,55.49186358231616,-63.57754696761614
ANKRUSDT,8.060273617560146,-10.088802139582263,1.4871836584201723,-1.3803305868664448,1.0774112176969866,0.4526315789473684,7,6,-8.995019929383055,63.948897312067416,-71.77719051705513
TRXUSDT,2.8960626326879577,-5.825327934556374,0.579287102128091,-0.8393751791649795,0.6901408529906409,0.5257731958762887,4,4,-9.026346363030733,29.54364220853264,-38.611258241589056
SUNUSDT,6.790817053261127,-5.905082243215613,0.8514562814230597,-0.900084875727064,0.9459733236104836,0.4623655913978494,4,5,-9.15053645977515,36.61262010119157,-45.0042437863532
IOTAUSDT,9.41446666666666,-10.71648571428571,1.6226927038336252,-1.6977471867079754,0.9557917200735376,0.4842105263157895,7,9,-9.679889760317137,74.64386437634676,-83.1896121486908
1000LUNCUSDT,7.1645143811432295,-11.909714450867048,1.0567202242856852,-1.478970291260066,0.7144972624063811,0.5463917525773195,6,5,-9.721641515989855,56.00617188714132,-65.0746928154429
RDNTUSDT,8.675485950413227,-9.147680225988696,1.206175284349302,-1.376006738378147,0.8765765825907077,0.4947368421052631,5,7,-9.85933859692159,56.69023836441718,-66.04832344215104
ONDOUSDT,8.330499764312336,-9.240464780286707,1.4532727943637014,-1.9852972663629165,0.7320177280181879,0.5483870967741935,5,3,-9.973253144023907,74.11691251254877,-83.3824851872425
CETUSUSDT,10.41969854344551,-9.641991651382888,1.7621620710545298,-1.848506735321867,0.9532895051895482,0.4842105263157895,6,5,-10.042940510507322,81.05945526850837,-90.57683003077148
AVAUSDT,10.159186730424397,-11.990230671404536,1.7101368305260325,-2.0389440334971187,0.8387365236273167,0.5157894736842106,3,6,-10.063385655667112,83.79670469577559,-93.79142554086746
MANTAUSDT,9.83679821109123,-13.24233157894737,1.3892262411864662,-1.3260927605378912,1.0476086458861045,0.4536082474226804,5,5,-10.154125459969118,61.12595461220451,-70.28291630850823
FLUXUSDT,8.583075790445424,-10.921899916643511,1.2186436378475505,-1.4955796427181494,0.8148303193220255,0.5154639175257731,4,4,-10.273868022196284,60.93218189237753,-70.29224320775302
HMSTRUSDT,5.1095129316181485,-6.501280318822806,1.0505142920635462,-1.079379593226477,0.9732575070493537,0.4623655913978494,3,4,-10.28541145585783,45.17211455873248,-53.96897966132384
CYBERUSDT,8.287411752360962,-10.987048484848485,1.3459364795507316,-1.4418164781405776,0.933500552918152,0.4842105263157895,5,6,-10.311717768197031,61.91307805933366,-70.6490074288883
HEIUSDT,1.7241759086188966,-7.882716361453015,1.0222183961454523,-5.111882025563936,0.1999690898642526,0.6,1,1,-10.44270461799738,3.066655188436357,-10.223764051127873
COMBOUSDT,6.461076836158195,-8.606318993135018,1.1578777474635025,-1.2836121853095726,0.90204639743604,0.4842105263157895,7,7,-10.508780311349993,53.26237638332111,-62.89699708016905
MOVEUSDT,6.235423762376247,-7.638777246915984,1.1524857501443264,-2.0540534164267656,0.5610787630582618,0.6,7,3,-10.781428609526127,65.6916877582266,-78.0540298242171
1INCHUSDT,6.5356900445765245,-9.795788054457612,0.9842279653580192,-1.0473272094676904,0.9397521199303686,0.4631578947368421,5,4,-10.988864445982529,43.30603047575285,-53.413687682852206
QIUSDT,5.040535042735044,-9.955361592505854,1.2201971972331265,-1.46266017341603,0.8342315046312956,0.5052631578947369,5,4,-11.04356354916421,58.56946546719007,-68.74502815055341
SWARMSUSDT,23.65606944140198,-15.830905057000864,4.830979886172845,-5.518981951004038,0.8753389536441537,0.4931506849315068,4,5,-11.109297184722466,173.9152759022224,-204.2023321871494
MEMEFIUSDT,12.146603329864732,-12.86921208981002,2.0747155608836123,-2.244493285695485,0.9243581052819836,0.4947368421052631,4,5,-11.406187354803354,97.51163136152978,-107.73567771338328
PIXELUSDT,8.904152324819911,-10.561206211180126,1.557984725409608,-1.489957016268317,1.0456574977657211,0.4526315789473684,4,8,-11.66232380879327,66.99334319261314,-77.47776484595246
PRCLUSDT,8.783742492012784,-12.903223890784986,2.0079409579079903,-2.051519563508944,0.9787578893342768,0.4742268041237113,7,6,-11.778091486738736,92.36528406376756,-104.62749773895614
BLASTUSDT,7.982633277573321,-8.936154508084416,1.239265009600261,-1.329008746289907,0.9324731782690096,0.4736842105263157,5,8,-11.85195930987898,55.76692543201176,-66.45043731449535
SLFUSDT,7.579027436823109,-12.509978469197248,1.2569837462701017,-1.5527289153520134,0.8095320012670307,0.5154639175257731,5,6,-11.964394337622371,62.84918731350508,-72.97825902154463
STEEMUSDT,15.191329751588672,-8.191281225033293,1.363590541687518,-1.839384868606733,0.7413296504501465,0.5473684210526316,5,7,-12.02676048058419,70.90670816775093,-79.09354935008952
VANRYUSDT,8.562524286272966,-11.679066585067329,1.684016798303426,-1.7527753865017868,0.9607715918834356,0.4736842105263157,6,6,-12.376596839609956,75.78075592365417,-87.63876932508934
SPXUSDT,13.36794968754541,-10.193372336238404,2.7938464557608977,-2.370681689724955,1.1784991919708283,0.4301075268817204,5,6,-12.37776474498896,111.75385823043592,-125.64612955542262
CAKEUSDT,10.8411734939759,-12.900289171974515,1.3715157691801556,-1.4153358066735444,0.9690391232336736,0.4631578947368421,4,5,-12.481236479851074,60.34669384392685,-72.18212614035076
THETAUSDT,9.927162658532662,-8.637955333385813,1.4399001254364026,-1.291763021272707,1.1146782356548215,0.4329896907216495,4,4,-12.48342854989922,60.475805268328905,-71.04696616999888
LINAUSDT,7.734189684813751,-9.714254660810148,1.2936109114017562,-1.510063169028986,0.8566601304722804,0.4947368421052631,5,7,-12.52652848856201,60.79971283588255,-72.48303211339132
REZUSDT,9.834756521739124,-11.504229769959418,1.5142345590084303,-1.5751684083961437,0.96131597798501,0.4736842105263157,3,4,-12.527810139143105,68.14055515537936,-78.75842041980718
COWUSDT,10.000012878955523,-13.70047807761501,1.965577381651838,-2.027169629959773,0.9696166283286533,0.4742268041237113,6,7,-12.57849288129284,90.41655955598456,-103.3856511279484
BBUSDT,9.810884112149534,-10.474741507024264,1.664817557408982,-1.7195186084453646,0.96818815989096,0.4736842105263157,4,7,-12.661728311705962,74.91679008340418,-85.97593042226823
QUICKUSDT,6.390074085996775,-9.307821162021726,1.0965133436681078,-1.3761139662124446,0.7968187014961433,0.5052631578947369,6,3,-12.893974739445138,52.63264049606918,-64.6773564119849
SCRTUSDT,8.651855229397697,-6.86587969494758,1.05865861600903,-1.3046076782637552,0.8114766099015697,0.4736842105263157,6,5,-13.02953252229545,47.63963772040635,-65.23038391318777
HOOKUSDT,8.84865574572126,-7.907566416618574,1.2944915439807436,-1.4434334535384188,0.8968141487973966,0.4845360824742268,6,5,-13.130735569963203,60.84110256709495,-72.17167267692093
1000BONKUSDT,9.378213736879662,-8.06317484473999,1.4573533852625058,-1.6893380590249036,0.8626771755226418,0.4948453608247423,4,4,-13.254433978567365,69.95296249260028,-82.77756489222028
1000BTTUSDT,4.827913257828106,-7.976203249593807,0.7335830631031064,-0.8797905505880933,0.8338155741872256,0.4408602150537634,5,6,-13.42752892471101,30.07690558722736,-45.74910863058085
CHESSUSDT,8.77130044762758,-4.2386532019704415,1.1549951553597448,-1.3360643657506526,0.8644756831837394,0.4842105263157895,4,5,-13.450100307756212,53.12977714654826,-65.46715392178197
ARKMUSDT,9.69695764139591,-14.281539580544395,1.826166662663072,-1.7479964398125627,1.0447198982046506,0.4536082474226804,5,9,-13.474996696690406,80.35133315717518,-92.64381131006584
PERPUSDT,6.758686172650883,-8.29713087557604,1.481791695418068,-1.2537903142890632,1.1818496909176464,0.4105263157894737,4,6,-13.590650161609704,57.78987612130464,-70.21225760018754
1000CATUSDT,9.989332599491965,-10.177254704595189,1.9528062206981744,-2.028608917533751,0.9626331639477692,0.4736842105263157,4,6,-13.61491395463738,87.87627993141784,-101.43044587668756
OMUSDT,4.974755935251807,-7.234620914604159,0.8359881375730077,-1.6339388062730096,0.5116398082740224,0.6,8,5,-13.69861895288536,47.65132384166144,-62.08967463837436
JAILSTOOLUSDT,4.360303245910156,0.0,2.2143211667113585,0.0,0.0,1.0,5,0,-13.909915919958529,11.071605833556792,0.0
LPTUSDT,9.198120941428186,-12.305900669124672,1.2929266620828574,-1.606234314265664,0.8049427475181017,0.5051546391752577,7,8,-13.928305030460608,63.35340644206001,-77.09924708475187
OSMOUSDT,14.49954486234974,-7.447341065830728,1.310165724281516,-1.3335242447746176,0.9824836176885186,0.4536082474226804,4,7,-14.130594203569132,57.6472918683867,-70.67678497305474
DRIFTUSDT,9.273818099547515,-10.20100394375302,1.3320236635120168,-1.618706890192679,0.8228936761697866,0.4842105263157895,3,6,-14.192723385156452,61.27308852155278,-79.31663761944128
RENUSDT,9.017530660820542,-7.1755966745843285,1.252456812147873,-1.618215401030676,0.7739741021808076,0.5157894736842106,7,7,-14.206088288528925,61.37038379524578,-74.43790844741109
FLRUSDT,4.631643607778235,-9.19100114860014,1.0203436356329991,-1.193827353970542,0.8546827413858842,0.4742268041237113,3,4,-14.270185981440202,46.93580723911796,-60.88519505249764
AXSUSDT,7.92812317212927,-8.062789667297809,1.257052742889139,-1.2989367522515805,0.9677551587559288,0.4526315789473684,4,6,-14.55124161085768,54.05326794423298,-67.54471111708219
PROSUSDT,7.302077643260699,-14.7753397459165,1.2521053464914982,-1.412916661018792,0.8861848550845597,0.4725274725274725,5,5,-14.613895263293625,53.84052989913442,-67.81999972890202
FILUSDT,8.840942939982595,-8.644175308641984,1.2302273612488606,-1.3306345219346023,0.9245418940884232,0.4639175257731959,4,4,-14.634144212269454,55.36023125619872,-69.19299514059932
COREUSDT,15.757334583063995,-15.348966635426429,1.2740668510185944,-1.6792444282534216,0.7587143536594899,0.5161290322580645,4,5,-14.786661017509983,61.15520884889253,-75.56599927140397
CHZUSDT,8.629378947368423,-10.150104683648314,1.194554117104461,-1.2531402043111683,0.9532485774495508,0.4536082474226804,5,5,-14.843531271808525,52.56038115259628,-66.41643082849193
POWRUSDT,7.428417726051926,-6.960555297838685,1.2996434852582766,-1.4367118387371944,0.9045957931275942,0.4673913043478261,4,8,-15.140951010855709,55.88466986610589,-70.39888009812253
GLMUSDT,6.799291356908821,-7.728450216300395,0.9725607631314724,-1.3970833220028986,0.6961365494916806,0.5263157894736842,5,4,-15.164479408409573,48.628038156573616,-62.86874949013044
BLURUSDT,7.324115789473687,-9.039362162162153,1.131740325892185,-1.455714515630916,0.7774466172728115,0.5051546391752577,7,6,-15.4898603212299,55.45527596871706,-69.87429675028397
SNXUSDT,9.21590699588478,-6.2939063870352765,1.3274297476158066,-1.288634138566047,1.0301059919869344,0.431578947368421,6,6,-15.776381257577226,54.42461965224807,-69.58624348256653
PIRATEUSDT,7.865820304568524,-4.665412435233165,1.4077154088216195,-1.592321582666206,0.8840647669075242,0.4623655913978494,5,5,-16.05402557925144,60.53176257932964,-79.61607913331031
OMGUSDT,11.363944338998014,-14.69916969696969,1.0988275798346074,-1.4996053620725731,0.7327444990700359,0.5157894736842106,6,3,-16.136210816958304,53.84255141189576,-68.98184665533836
RLCUSDT,8.709259134447304,-9.098493789135214,1.2344807786964174,-1.3984810465522075,0.8827297171741341,0.4736842105263157,3,4,-16.4280323475676,55.551635041338784,-69.92405232761038
ETHBTCUSDT,4.600486908849936,-7.170107948142023,0.4116439812364226,-0.7338077264869292,0.5609698104531405,0.4772727272727273,5,6,-16.54299906928677,17.289047211929752,-33.75515541839874
1000XUSDT,11.391623011681862,-6.411375240344057,1.377956505331794,-1.8911845085048813,0.7286208718054531,0.5263157894736842,5,5,-16.583493532263677,68.89782526658969,-85.10330288271966
IOUSDT,10.703682352941174,-13.595146362968409,1.718457644661286,-1.801661649775465,0.9538181849380274,0.4639175257731959,5,8,-16.610082358328615,77.33059400975787,-93.68640578832418
NYANUSDT,7.774506052568117,-10.711098944193076,1.7428606591492426,-1.9028212631786177,0.9159350344014104,0.4731182795698925,7,8,-16.659811433877838,76.68586900256668,-93.23824189575228
ATAUSDT,9.497799999999993,-5.499028752642697,1.556195981721044,-1.310721689183392,1.1872817811465284,0.4123711340206185,6,6,-16.694668489340373,62.24783926884176,-74.71113628345334
LSKUSDT,5.821803142801024,-7.941708506616257,0.919804851260893,-1.267824286356228,0.7254986839733483,0.5052631578947369,5,5,-16.696413976444603,44.15063286052286,-59.58774145874273
SUIUSDT,9.647645520082405,-10.51828723817751,1.730100050785314,-1.733876480162258,0.997821973237338,0.4536082474226804,4,7,-16.699675071293424,76.12440223455383,-91.89545344859968
1000RATSUSDT,11.976717105893622,-13.00586300366301,1.8287312098213584,-1.9580484849235944,0.9339560403647093,0.4736842105263157,3,4,-16.701638060349392,82.29290444196113,-97.90242424617972
ICPUSDT,7.0388061110619065,-11.566936499674696,1.073951552813172,-1.3431918130676703,0.7995518900315587,0.4842105263157895,7,6,-16.797741604975705,49.40177142940591,-65.81639884031586
SPECUSDT,6.198660406467887,-11.654954590984966,1.3563474412198218,-1.955092883882021,0.6937508966462331,0.5376344086021505,5,5,-16.8168972031096,67.81737206099109,-84.0689940069269
TAIKOUSDT,8.433744458999215,-11.933293151850272,1.2878308714009687,-1.52740538063244,0.843149361479745,0.4842105263157895,4,8,-16.95973867144013,59.24022008444456,-74.84286365098957
1000TOSHIUSDT,19.944414899296284,-22.475116836360677,2.648782371217287,-4.264428659827873,0.6211341735340933,0.5894736842105263,8,5,-17.158517238972028,148.3318127881681,-166.31271773328706
COSUSDT,4.8641101604278045,-9.507903422053236,1.1170314403601913,-1.2190590040891052,0.9163062957685548,0.4432989690721649,3,6,-17.19863401847888,48.03235193548822,-65.82918622081168
BATUSDT,7.473939978791095,-9.83098883956879,1.2551030156009455,-1.264153805121292,0.992840436437655,0.431578947368421,6,10,-17.450782480411604,51.45922363963878,-68.26430547654977
BNBUSDT,3.320302030869218,-7.264458543833586,0.4530236534043979,-0.7522067066018137,0.6022595244477253,0.4725274725274725,3,4,-17.54267412216404,19.480017096389112,-36.105921916887056
PORTALUSDT,9.228569230769237,-13.928374496644295,1.7296366347080243,-1.7368940996839284,0.9958215846451292,0.4536082474226804,4,5,-17.569137505781903,76.10401192715308,-92.0553872832482
1000XECUSDT,6.317406319606313,-10.01537523056654,0.9726799285081182,-1.09231509303329,0.8904755914404219,0.4408602150537634,5,9,-17.789414284140328,39.87987706883285,-56.80038483773107
AEVOUSDT,8.77557777777777,-12.04874346338125,1.2412052107772849,-1.362180828738114,0.9111897514569358,0.4516129032258064,6,6,-17.81846093957868,52.130618852645966,-69.4712222656438
1000000PEIPEIUSDT,15.05078651252408,-16.687282872928172,2.0009424772168445,-2.124566872552237,0.9418119537998432,0.4742268041237113,4,5,-18.0013024827193,92.04335395197484,-108.35291050016409
SUNDOGUSDT,6.398227883758251,-12.018918913270642,1.3981419507392214,-1.561717062593871,0.8952594450220285,0.4623655913978494,5,5,-18.02050890311565,60.12010388178652,-78.08585312969355
MAGICUSDT,8.958373476702507,-10.58811826686361,1.3400976176426411,-1.601044507800203,0.8370145933568728,0.4842105263157895,4,4,-18.14409777915159,61.6444904115615,-78.45118088220994
ETHWUSDT,7.449597811360084,-10.398239603960391,1.2369612179962717,-1.5761140021162394,0.7848170984683918,0.4947368421052631,5,6,-18.253113772191806,58.13717724582477,-75.6534721015795
GMXUSDT,7.045054848402069,-7.900415465961656,1.1972232217156735,-1.447787868654827,0.826932762482698,0.4731182795698925,4,5,-18.265983808596864,52.67782175548963,-70.94160556408652
AUDIOUSDT,6.131133333333338,-12.123412121212114,1.091447085627663,-1.4481842310813884,0.7536659094904364,0.4947368421052631,4,5,-18.281380131756546,51.29801302450016,-69.51284309190665
AERGOUSDT,7.497799999999994,-9.851721203830367,1.253412865601083,-1.3233140629783349,0.9471771672856496,0.422680412371134,5,9,-18.46254088820615,51.38992748964441,-74.10558752678675
DOGSUSDT,9.482756654767972,-14.333008080808089,1.3736506060487923,-1.7113372923291046,0.8026767208346604,0.4948453608247423,5,4,-18.504344626336447,65.93522909034203,-83.85552732412613
DOGUSDT,6.538310747749396,-22.02600952380953,1.7854299769822084,-2.791156737249096,0.6396738503269759,0.5617977528089888,5,4,-18.51469889043486,89.27149884911042,-108.85511275271476
TONUSDT,7.751254509434895,-12.702214843402109,0.7429359171620952,-1.211307015205099,0.6133341158238903,0.5257731958762887,7,7,-18.59307473672657,37.88973177526685,-55.72012269943457
CVCUSDT,6.142811998628736,-9.289013750641358,0.9931885567604932,-1.5638338578650974,0.6350985123933603,0.5463917525773195,9,5,-18.611438028169665,52.638993508306136,-68.80868974606429
ALPHAUSDT,7.746831371078613,-8.966877222898892,1.2536005880930865,-1.440340957243851,0.8703498861074535,0.4631578947368421,4,7,-18.69515457101852,55.1584258760958,-73.4573888194364
POLYXUSDT,5.360975675675682,-9.004156947162432,1.1278807181271795,-1.3876835427842646,0.812779487075408,0.4725274725274725,3,5,-18.760252022060115,48.498870879468726,-66.6088100536447
MICHIUSDT,16.07117846691417,-16.487528058028357,3.780973804554944,-4.28521260657443,0.8823305053182482,0.4390243902439024,3,5,-18.781125914170303,68.057528481989,-98.5598899512119
GOMININGUSDT,1.5038709838107251,-5.887718696316702,0.3256551370377999,-0.7539415455111145,0.4319368510419872,0.5161290322580645,9,5,-18.823758112649568,15.631446577814396,-33.92736954800015
MONUSDT,9.239355130656469,-10.977187238386932,1.2763172187032148,-1.792359059019507,0.7120879113370352,0.5168539325842697,4,3,-18.88745977405512,58.71059206034788,-77.07143953783881
FBUSDT,11.563295207667736,-9.674048013816932,2.071005314928223,-1.9075213137033575,1.0857049407786008,0.431578947368421,3,6,-19.12947989647201,84.91121791205714,-103.00615093998132
NCUSDT,21.29030489585188,-11.218024866244534,3.4564477989420945,-3.19809722858542,1.0807825878611417,0.4576271186440678,5,5,-19.157529075186705,93.32409057143656,-102.33911131473344
ARUSDT,9.802065777231643,-6.955269327089482,1.6245346953855642,-1.5712323996677686,1.033923877670207,0.431578947368421,4,6,-19.572239556701327,66.60592251080813,-84.84654958205951
